序号,SSR,最高等级/怪物等级,星级,最高星级,进化所需,可突破次数,名称,性别,职业,阵营,特殊类型,攻击范围,攻击类型,材质,默认视野,AI编号,是否Boss,是否大型,1级血量,1级物攻,1级魔攻,1级物防,1级魔防,1级速度,升级血量,升级物攻,升级魔攻,升级物防,升级魔防,升级速度,暴率,暴击抗性,命中,闪避,反击,反击次数,反击抗性,格挡,格挡抗性,伤害浮动范围,基础仇恨,稀有,占几个格子,可行动次数,每次行动衰减,移动范围,可移动高度,可攻击高度,可否斜向移动,穿越其他人,被其他人穿越,飞行,普攻技能,被动技能,防御技能,怒气技能1,怒气技能2,角色怒气上限,卡牌出场特效,卡面特效,升级类别,唯一编号,转换成碎片数,类型(0玩家卡牌；1普通小怪；2普通BOSS；3需要显示大血条的巨型BOSS）,宗属国,模型缩放,普攻寻路,必杀寻路,,效果命中,效果抵抗,暴击伤害,物理穿透,魔法穿透,可转职业,星石类型,选择类型,血条系数,弓手动作,反击技能
id,SSR,Level,Star,StarMax,StarUP,Breakthrough,Name,Sex,Career,Camp,Specialtype,AttackDist,AttackType,Material,Sight,Strategyid,BossEnemy,BigEnemy,HP_Lev1,Atk_Lev1,Matk_Lev1,Def_Lev1,Mdef_Lev1,Spd_lev1,HP_Levup,Atk_Levup,MAtk_Levup,Def_Levup,Mdef_Levup,Spd_Levup,CriPer,CriAnti,Hit,Dodge,Counter,CounterNo,CounterAnti,Parry,ParryAnti,DamageMinMax,Hate,Rare,Bulk,SpeedTime,SpeedDown,Move,MoveHeight,AttackHeight,MoveCross,Ghost,BeGhost,Fly,NormalSkill,PassiveSkill,DefendSkill,SuperSkill1,SuperSkill2,SuperSkill_MaxPoint,AppearEffect,CardEffect,LevelupType,UniqueID,fragment,Type,Nation,Zoom,AttackAI,SPAttackAI,,EffectHit,EffectMiss,CriDmg,AtkPenP,MatkPenP,CareerChange,StarStoneType,SelectType,HpBarUnit,ArcherATK,CounterSkill
int,int,int,int,int,array,int,int,int,int,int,array,int,int,array,int,int,int,int,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,array,array,array,array,array,array,array,int,int,int,int,int,int,float,int,int,,int,int,int,int,int,array,array,int,int,int,array
203062,0,35,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,2833,0,1104,596,861,76,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203071,0,35,6,6,0;0,0,6271,3,11,21,0,1,1,0,100,6270,0,0,3999,920,0,794,662,76,0,0,0,0,0,0,5,0,100,5,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203072,0,35,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,2833,0,1104,596,861,76,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203081,0,35,6,6,0;0,0,6271,3,11,21,0,1,1,0,100,6270,0,0,3999,920,0,794,662,76,0,0,0,0,0,0,5,0,100,5,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203082,0,35,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,2833,0,1104,596,861,76,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203091,0,35,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,1416,0,1104,596,861,76,0,0,0,0,0,0,5,0,105,5,35,1,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203092,0,35,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,2550,0,993,596,861,76,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203093,0,37,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,18011,0,1282,753,1632,78,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,3,0,1.2,0,0,,0,50,150,25,25,0,0,0,3,0,0
203101,0,36,6,6,0;0,0,6012,3,14,21,0,2,2,0,100,140101,0,0,2917,0,1135,1101,265,77,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,2960121,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203102,0,36,6,6,0;0,0,6013,3,15,21,0,1,2,0,100,150101,0,0,3432,946,946,748,748,77,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,2960131;2960132,0,0,0,850,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203111,0,36,6,6,0;0,0,6271,3,11,21,0,1,1,0,100,6270,0,0,4118,946,0,1468,204,77,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203112,0,36,6,6,0;0,0,6270,3,12,21,0,1,1,0,100,6270,0,0,2917,1088,0,612,612,77,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203121,0,36,6,6,0;0,0,6271,3,11,21,0,1,1,0,100,6270,0,0,4118,946,0,1468,204,77,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203122,0,36,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,2917,0,1135,612,884,77,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203131,0,36,6,6,0;0,0,6271,3,11,21,0,1,1,0,100,6270,0,0,4118,946,0,1468,204,77,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203132,0,36,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,2917,0,1135,612,884,77,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203141,0,36,6,6,0;0,0,6271,3,11,21,0,1,1,0,100,6270,0,0,411,946,0,1468,204,65,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203142,0,36,6,6,0;0,0,6272,3,14,21,0,1,2,0,100,6270,0,0,291,0,1135,612,884,65,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203143,0,36,6,6,0;0,0,6270,3,12,21,0,1,1,0,100,6270,0,0,291,1088,0,612,612,65,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962701;2962702,0,0,2962703,0,850,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203144,0,38,6,6,0;0,0,6273,3,15,21,0,2,2,0,100,3144,1,1,32689,1397,1397,945,945,84,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,3,1,100,1,1,50,0,0,0,0,2013121;2013122;2013123,2013124;2000001,0,0,0,0,0,0,1,1984,0,3,0,1.5,0,0,,0,50,150,25,25,0,0,0,3,0,0
203151,0,37,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3001,1118,0,628,628,78,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203152,0,37,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,3885,1069,0,628,628,78,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203161,0,37,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3001,1118,0,628,628,78,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203162,0,37,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,3885,1069,0,628,628,78,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203171,0,37,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3001,1118,0,628,628,78,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203172,0,37,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,3885,1069,0,628,628,78,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203173,0,37,6,6,0;0,0,331,2,13,21,0,3,1,0,100,130101,0,0,2331,534,0,628,628,78,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,330101,330104;330105;330106;330107;330108;330109;2000003,330103,330102,0,850,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203181,0,37,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3001,1118,0,628,628,78,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203182,0,37,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,3885,1069,0,628,628,78,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203191,0,37,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3001,1118,0,628,628,78,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,15,0,150,25,25,0,0,0,1,0,0
203192,0,37,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,3885,1069,0,628,628,78,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203193,0,40,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,13037,1449,0,812,812,85,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.3,0,0,,0,50,150,25,25,0,0,0,3,0,0
203201,0,38,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3087,1148,0,644,644,79,0,0,0,0,0,0,20,0,90,10,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203202,0,38,6,6,0;0,0,6263,1,14,21,0,2,2,0,100,1,0,0,3087,0,1198,644,931,79,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203211,0,38,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3087,1148,0,644,644,79,0,0,0,0,0,0,20,0,90,10,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203212,0,38,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,3995,1098,0,644,644,79,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203213,0,38,6,6,0;0,0,6264,1,15,21,0,1,2,0,100,1,0,0,3632,998,998,788,788,79,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,0,0,0,0,0,0,0,1,1984,0,1,0,1.3,0,0,,0,0,150,25,25,0,0,0,1,0,0
203221,0,38,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3087,1148,0,644,644,79,0,0,0,0,0,0,20,0,90,10,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203222,0,38,6,6,0;0,0,6280,3,13,21,0,3,1,0,100,1,0,0,3995,1098,0,644,644,80,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203231,0,38,6,6,0;0,0,6260,1,11,21,0,1,1,0,100,1,0,0,4358,998,0,859,716,79,0,0,0,0,0,0,5,0,100,5,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203232,0,38,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,3995,1098,0,644,644,79,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203241,0,38,6,6,0;0,0,6260,1,11,21,0,1,1,0,100,1,0,0,3922,798,0,687,716,79,0,0,0,0,0,0,5,0,100,5,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203242,0,38,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,2397,1098,0,515,644,79,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203243,0,41,6,6,0;0,0,6264,1,15,21,0,1,2,0,100,1,0,0,15866,1300,1300,1024,1024,81,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,0,0,0,0,0,0,0,1,1984,0,1,0,1.3,0,0,,0,50,150,25,25,0,0,0,3,0,0
203251,0,39,6,6,0;0,0,191,2,14,21,0,2,2,0,100,140101,0,0,19041,0,1597,793,1908,82,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,190101,190104;190105;190106;190107;190108;2000003,190103,190102,0,1020,0,0,1,1984,0,1,0,1,0,0,,0,50,150,25,25,0,0,0,3,0,0
203252,0,39,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,4760,1178,0,661,661,80,0,0,0,0,0,0,20,0,90,10,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203253,0,39,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,4106,1238,0,661,661,80,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203261,0,39,6,6,0;0,0,371,1,12,21,0,1,1,0,100,120101,0,0,12694,1767,0,793,793,82,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,370101,370104;370105;370107;370108;2000003,370103,370102,0,850,0,0,1,1984,0,1,0,1,0,0,,0,50,150,25,25,0,0,0,3,0,0
203262,0,39,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,4760,1178,0,661,661,80,0,0,0,0,0,0,20,0,90,10,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203263,0,39,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,4106,1238,0,661,661,80,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203271,0,39,6,6,0;0,0,191,2,14,21,0,2,2,0,100,140101,0,0,15867,0,1597,661,1908,82,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,190101,190104;190105;190106;190107;190108;2000003,190103,190102,0,1020,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203272,0,39,6,6,0;0,0,371,1,12,21,0,1,1,0,100,120101,0,0,9520,1767,0,661,661,82,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,370101,370104;370105;370107;370108;2000003,370103,370102,0,850,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203273,0,39,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3173,1178,0,661,661,80,0,0,0,0,0,0,20,0,90,10,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203274,0,39,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3173,1178,0,661,661,80,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,10,0,150,25,25,0,0,0,1,0,0
203281,0,39,6,6,0;0,0,2200,1,14,21,0,2,2,0,100,1,0,0,3173,0,1229,661,954,80,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203282,0,39,6,6,0;0,0,2102,1,12,21,0,1,1,0,100,1,0,0,3173,1178,0,661,661,80,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203291,0,39,6,6,0;0,0,2100,1,11,21,0,1,1,0,100,1,0,0,22401,1331,0,1057,880,82,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.3,0,0,,0,50,150,25,25,0,0,0,3,0,0
203292,0,39,6,6,0;0,0,2200,1,14,21,0,2,2,0,100,1,0,0,3173,0,1229,661,954,80,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203293,0,42,6,6,0;0,0,2102,1,12,21,0,1,1,0,100,1,0,0,3459,1278,0,716,716,80,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203301,0,40,6,6,0;0,0,6263,1,14,21,0,2,2,0,100,1,0,0,3259,0,1260,677,978,81,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203302,0,40,6,6,0;0,0,6260,1,11,21,0,1,1,0,100,1,0,0,4601,1050,0,902,752,81,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203311,0,40,6,6,0;0,0,6263,1,14,21,0,2,2,0,100,1,0,0,3259,0,1260,677,978,81,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203312,0,40,6,6,0;0,0,6260,1,11,21,0,1,1,0,100,1,0,0,4601,1050,0,902,752,81,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203313,0,40,6,6,0;0,0,6262,1,13,21,0,3,1,0,100,1,0,0,12655,1155,0,677,677,81,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,50,150,25,25,0,0,0,1,0,0
203321,0,40,6,6,0;0,0,6263,1,14,21,0,2,2,0,100,1,0,0,3259,0,1260,677,978,81,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203322,0,40,6,6,0;0,0,6260,1,11,21,0,1,1,0,100,1,0,0,4601,1050,0,902,752,81,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203323,0,40,6,6,0;0,0,6280,3,13,21,0,3,1,0,100,1,0,0,4218,1155,0,677,677,81,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203324,0,40,6,6,0;0,0,6263,1,14,21,0,2,2,0,100,1,0,0,3259,0,1260,677,978,81,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203331,0,40,6,6,0;0,0,6263,1,14,21,0,2,2,0,100,1,0,0,3259,0,1260,677,978,81,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203332,0,40,6,6,0;0,0,6260,1,11,21,0,1,1,0,100,1,0,0,4601,1050,0,902,752,81,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203341,0,40,6,6,0;0,0,6263,1,14,21,0,2,2,0,100,1,0,0,4888,0,1512,677,978,81,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203342,0,40,6,6,0;0,0,6260,1,11,21,0,1,1,0,100,1,0,0,6901,1260,0,902,752,81,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203343,0,43,6,6,0;0,0,6265,1,15,21,0,1,2,0,100,150101,1,0,29213,1707,1707,1074,1074,88,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2962651,2962653;2962654,0,2962652,0,850,0,0,1,1984,0,3,0,1.3,0,0,,0,50,150,25,25,0,0,0,3,0,0
